what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660078392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660080330
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369660110283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660115080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660116877
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369660143440
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1369660143471
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660143737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660146049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660260911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660271536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660288646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660484116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660534459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660535928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660544522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660557178
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369660582662
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369660589037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660621771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660621974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369660626756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660626974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660627240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660628021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660629381
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660629521
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660629709
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660629865
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660629990
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660630240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660630474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660642959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660653865
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369660662677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660662880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660663037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369660663287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660664724
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660664849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660665021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660665162
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660665302
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660665443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369660665583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660681193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369660912157
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369660981062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369660994640
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369660998671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369661024311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661148729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661170540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661242754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661247941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661322530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661433773
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369661524863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369661525082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369661525300
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661692871
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661692934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661757744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661845038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369661862443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369661867459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661874896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661895317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369661906473
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1369661907832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369661912692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661921645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369661941019
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662081280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662081499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1369662160529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662163248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662177686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662177811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662179967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662180217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369662247109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662247375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662247625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369662286860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662293188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662297782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662297860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369662328361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662342814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662441613
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662464644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662487081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662596784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662635612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662676783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662689127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662697658
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662705158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662779829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662779860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662884967
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662930232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369662940310
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369662956888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369662973310
