what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319307543706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1319307559944
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319307579207
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319307579408
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319307579488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308703817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308724258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319308801729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319308801887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308835039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308851850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308851986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308852417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319308852912
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319308879544
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319308881774
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319308889133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319308889288
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319308889855
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319308890080
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1319308900814
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1319308903595
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1319308903605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319308960295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319308972767
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319308976106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319308980025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309032610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309038569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309052779
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309052923
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309053010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309095850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309098450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309100322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309116878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309116909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309118699
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319309125436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309132406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309134837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309164602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309170437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309170462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309171847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309177976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309185636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309185670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309187286
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309189279
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309189356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309226267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309233072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309233098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319309234432
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319309303637
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309303838
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309303916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309324482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319309332394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319309352158
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309353788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319309359279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319309621051
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319309731090
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309734479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319309736784
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309765188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319309767748
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319309778410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319310048337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319310260168
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319310276660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319310295893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319310297103
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319310336401
