what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681060150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681080930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681081040
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681081180
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681081305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681081524
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369681081743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681121632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681121679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681155944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681203708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681222114
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681222161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681263285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681314627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681324940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681352408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681354908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681356454
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369681356658
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1369681357079
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1369681357079
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1369681357126
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1369681357142
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1369681357158
