what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321878697798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1321878700981
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321879201045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321879704074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321879706286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321879711862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321880002252
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321880012256
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321880045294
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321880045364
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321880059938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881004703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881006697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881010246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881012512
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321881012575
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321881012642
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321881104361
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1321881160676
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1321881160699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881175132
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881182823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1321881298311
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321881324255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321881387966
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321881392487
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1321881775241
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1321881775442
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1321881775504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881788614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881806832
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321881806848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321881814494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882210754
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321882239351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882623749
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624247
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882624860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625452
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625692
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882625883
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882629651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1321882629849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882699036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882699186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882701232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882701372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882774288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882785684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882856467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882862077
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882864518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321882864674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1321883050222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1321883062667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1321883136904
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1321883137036
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1321883140083
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1321883197729
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1321883197948
