what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159552809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159580102
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159588914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159588914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159588961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369159618035
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369159919891
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160265930
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160266086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160273835
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160293848
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160293864
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160297348
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160381744
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160381916
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160387431
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160387572
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160444862
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160445206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160459595
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160459829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160460345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160460517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160460673
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160460829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160460985
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160461204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369160466985
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160516354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160516432
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160716887
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160811328
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160811484
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369160897671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369160897827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160998321
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369160998337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161206628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161302019
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161396516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161401109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161588132
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161588210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161602334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161614942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369161890355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165530321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369165588851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165626771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165628459
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369165630474
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369165630599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165691923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165715046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369165715061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165736919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165783415
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369165804055
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369165819741
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369165819850
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369165849285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165855347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369165871706
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369165880408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369166393187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369166417653
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369166422434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369166425199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369166425355
