what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1323427166434
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1323427167901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323427179679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429668160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429796829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429830104
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1323429836843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429859838
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1323429870773
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1323429870929
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429886342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1323429886592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429909446
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429938680
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1323429938914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429944172
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1323429958149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429971986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323429972033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1323429987524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429987930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429989724
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323429995683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430024200
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323430024246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430056648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430061703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430069597
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430095477
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323430095524
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1323430102372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430102762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430103277
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430106912
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430147410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323430147472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430166769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430215129
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323430215488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430223819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430228297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430246206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430246315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430246440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323430264426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1323430264692
