what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1370261875902
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1370261875902
java.vm.version,sysinfo,,,"20.0-b11",1370261875902
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1370261875948
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1370261876339
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1370261876402
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1370261876589
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1370261876698
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1370261876761
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1370261876855
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1370261876917
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1370261876980
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1370261877042
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1370261877042
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1370261877277
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1370261877277
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1370261877308
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1370261877355
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1370261877402
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1370261878058
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1370261878105
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261878245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261880667
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1370261885995
opened,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1370261886120
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370261886433
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1370261886464
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261896136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261904370
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1370261904385
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370261922510
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370261922573
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1370261922619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261935682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261935807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261935807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261972728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370261984962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370262119677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370262128583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370262158286
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370262309328
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1370262328281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370262331671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1370262343796
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370262343859
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370262343921
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370262454836
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370262455914
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370262455992
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1370262530766
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1370262546139
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1370262546296
