what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369653664863
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653667378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653707266
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369653731905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369653739046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653766684
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653771762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369653777371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369653787496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369653792683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653809338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653826446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1369653878224
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369653881912
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369653883818
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369653887411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653889911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653897364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369653913972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369654029198
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369654047341
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369654047560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369654047701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369654064422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369654072376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369654081690
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369654115976
