what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369835550018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369835574783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369835640610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369835643017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369835643032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369835643048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836401158
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369836401158
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369836424423
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369836424611
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369836424673
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369836443657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836455657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836527234
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369836537984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836540999
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836547812
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1369836547843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1369836547843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836553312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836553312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836553374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836555624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836558140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836558155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369836558186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837295047
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369837298204
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369837433545
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837435748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837448419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1369837448451
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1369837448451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837457341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837600307
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369837600307
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369837606791
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1369837615838
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369837616135
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1369837639369
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369837641134
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369837663268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837671265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837671390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837856276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837856557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837860509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837870802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837873176
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369837953383
